model_size,question_type,design,criteria,material,r2
14.0,parallel,spacecraft component,lightweight,wood,0.9602344077019673
14.0,parallel,spacecraft component,lightweight,thermoplastic,0.9812669858936198
14.0,parallel,spacecraft component,lightweight,elastomer,0.984832357637041
14.0,parallel,spacecraft component,lightweight,thermoset,0.9856255329516385
14.0,parallel,spacecraft component,lightweight,composite,0.9668886325503356
14.0,parallel,spacecraft component,heat resistant,steel,0.9383967391304348
14.0,parallel,spacecraft component,heat resistant,aluminum,0.9760276161861535
14.0,parallel,spacecraft component,heat resistant,titanium,0.9842307692307692
14.0,parallel,spacecraft component,heat resistant,glass,0.9762532981530343
14.0,parallel,spacecraft component,heat resistant,wood,0.9842275289795401
14.0,parallel,spacecraft component,heat resistant,thermoplastic,0.9830096192827922
14.0,parallel,spacecraft component,heat resistant,elastomer,0.9829790986859511
14.0,parallel,spacecraft component,heat resistant,thermoset,0.9861386138613861
14.0,parallel,spacecraft component,heat resistant,composite,0.9850727702450554
14.0,parallel,spacecraft component,corrosion resistant,steel,0.9753998785179187
14.0,parallel,spacecraft component,corrosion resistant,aluminum,0.9852060330518871
14.0,parallel,spacecraft component,corrosion resistant,titanium,0.9816190122539918
14.0,parallel,spacecraft component,corrosion resistant,glass,0.9617117117117117
14.0,parallel,spacecraft component,corrosion resistant,wood,0.9781609195402299
14.0,parallel,spacecraft component,corrosion resistant,thermoplastic,0.9834184344896563
14.0,parallel,spacecraft component,corrosion resistant,elastomer,0.9831881954523464
14.0,parallel,spacecraft component,corrosion resistant,thermoset,0.9799402475458814
14.0,parallel,spacecraft component,corrosion resistant,composite,0.9832603181922989
14.0,parallel,spacecraft component,high strength,steel,0.955770993102783
14.0,parallel,spacecraft component,high strength,aluminum,0.9861027355956362
14.0,parallel,spacecraft component,high strength,titanium,0.9832472475193693
14.0,parallel,spacecraft component,high strength,glass,0.9757883547891816
14.0,parallel,spacecraft component,high strength,wood,0.9810047931830286
14.0,parallel,spacecraft component,high strength,thermoplastic,0.9856208879877519
14.0,parallel,spacecraft component,high strength,elastomer,0.9745558432282831
14.0,parallel,spacecraft component,high strength,thermoset,0.9823608920928137
14.0,parallel,spacecraft component,high strength,composite,0.9725875881860576
14.0,parallel,underwater component,lightweight,steel,0.9646933899654898
14.0,parallel,underwater component,lightweight,aluminum,0.9859209506587445
14.0,parallel,underwater component,lightweight,titanium,0.9371478959486601
14.0,parallel,underwater component,lightweight,glass,0.9864864864864865
14.0,parallel,underwater component,lightweight,wood,0.9768197964958757
14.0,parallel,underwater component,lightweight,thermoplastic,0.9553376906318083
14.0,parallel,underwater component,lightweight,elastomer,0.9845177752491293
14.0,parallel,underwater component,lightweight,thermoset,0.9811989034715315
14.0,parallel,underwater component,lightweight,composite,0.981755577341527
14.0,parallel,underwater component,heat resistant,steel,0.9769572711603012
14.0,parallel,underwater component,heat resistant,aluminum,0.9774305167987498
14.0,parallel,underwater component,heat resistant,titanium,0.986698648059311
14.0,parallel,underwater component,heat resistant,glass,0.9868210062136701
14.0,parallel,underwater component,heat resistant,wood,0.9846267371786988
14.0,parallel,underwater component,heat resistant,thermoplastic,0.9867468671679198
14.0,parallel,underwater component,heat resistant,elastomer,0.9762702714860882
14.0,parallel,underwater component,heat resistant,thermoset,0.9856403853014627
14.0,parallel,underwater component,heat resistant,composite,0.9836286162816775
14.0,parallel,underwater component,corrosion resistant,steel,0.9718512430655435
14.0,parallel,underwater component,corrosion resistant,aluminum,0.9867576726189046
14.0,parallel,underwater component,corrosion resistant,titanium,0.978649896083565
14.0,parallel,underwater component,corrosion resistant,glass,0.9424332530954516
14.0,parallel,underwater component,corrosion resistant,wood,0.9868059116975151
14.0,parallel,underwater component,corrosion resistant,thermoplastic,0.9403516071985852
14.0,parallel,underwater component,corrosion resistant,elastomer,0.9707800603361586
14.0,parallel,underwater component,corrosion resistant,thermoset,0.9534246575342465
14.0,parallel,underwater component,corrosion resistant,composite,0.9824874665201566
14.0,parallel,underwater component,high strength,steel,0.9586978282630456
14.0,parallel,underwater component,high strength,aluminum,0.9858867924528302
14.0,parallel,underwater component,high strength,titanium,0.9838164402429099
14.0,parallel,underwater component,high strength,glass,0.9793413912185496
14.0,parallel,underwater component,high strength,wood,0.9821690278456278
14.0,parallel,underwater component,high strength,thermoplastic,0.9850302081002461
14.0,parallel,underwater component,high strength,elastomer,0.9788883491215287
14.0,parallel,underwater component,high strength,thermoset,0.9859152223204335
14.0,parallel,underwater component,high strength,composite,0.9795492173389524
14.0,parallel,safety helmet,lightweight,steel,0.957314751351763
14.0,parallel,safety helmet,lightweight,aluminum,0.9761652542372882
14.0,parallel,safety helmet,lightweight,titanium,0.9817549339769984
14.0,parallel,safety helmet,lightweight,glass,0.980796812749004
14.0,parallel,safety helmet,lightweight,wood,0.9747817652764307
14.0,parallel,safety helmet,lightweight,thermoplastic,0.9157932381502573
14.0,parallel,safety helmet,lightweight,elastomer,0.9183286217712892
14.0,parallel,safety helmet,lightweight,thermoset,0.9828785164893057
14.0,parallel,safety helmet,lightweight,composite,0.9665689708580552
14.0,parallel,safety helmet,heat resistant,steel,0.9833718047362572
14.0,parallel,safety helmet,heat resistant,aluminum,0.9846643976571158
14.0,parallel,safety helmet,heat resistant,titanium,0.985909090909091
14.0,parallel,safety helmet,heat resistant,glass,0.9803420310296191
14.0,parallel,safety helmet,heat resistant,wood,0.9798140860360972
14.0,parallel,safety helmet,heat resistant,thermoplastic,0.9858817899018903
14.0,parallel,safety helmet,heat resistant,elastomer,0.9823993886907794
14.0,parallel,safety helmet,heat resistant,thermoset,0.9759832197168328
14.0,parallel,safety helmet,heat resistant,composite,0.9848133549733364
14.0,parallel,safety helmet,corrosion resistant,steel,0.9813323322640093
14.0,parallel,safety helmet,corrosion resistant,aluminum,0.9855951478392722
14.0,parallel,safety helmet,corrosion resistant,titanium,0.9749984334858074
14.0,parallel,safety helmet,corrosion resistant,glass,0.9811802513702098
14.0,parallel,safety helmet,corrosion resistant,wood,0.9846089071856288
14.0,parallel,safety helmet,corrosion resistant,thermoplastic,0.9817409382626774
14.0,parallel,safety helmet,corrosion resistant,elastomer,0.9849214394323366
14.0,parallel,safety helmet,corrosion resistant,thermoset,0.9842103982677664
14.0,parallel,safety helmet,corrosion resistant,composite,0.9841096594009823
14.0,parallel,safety helmet,high strength,steel,0.9732272419464061
14.0,parallel,safety helmet,high strength,aluminum,0.983776235265125
14.0,parallel,safety helmet,high strength,titanium,0.9823961969843275
14.0,parallel,safety helmet,high strength,glass,0.9840695884522669
14.0,parallel,safety helmet,high strength,wood,0.9772912631257009
14.0,parallel,safety helmet,high strength,thermoplastic,0.9857985863432981
14.0,parallel,safety helmet,high strength,elastomer,0.9849400676160229
14.0,parallel,safety helmet,high strength,thermoset,0.9838219326818676
14.0,parallel,safety helmet,high strength,composite,0.978330550918197
14.0,chain-of-thought,kitchen utensil grip,lightweight,steel,0.9735590832473773
14.0,chain-of-thought,kitchen utensil grip,lightweight,aluminum,0.9877236936292054
14.0,chain-of-thought,kitchen utensil grip,lightweight,titanium,0.9886781330189334
14.0,chain-of-thought,kitchen utensil grip,lightweight,glass,0.9607385079125847
14.0,chain-of-thought,kitchen utensil grip,lightweight,wood,0.9199743918053778
14.0,chain-of-thought,kitchen utensil grip,lightweight,thermoplastic,0.9494318656529368
14.0,chain-of-thought,kitchen utensil grip,lightweight,elastomer,0.9226810755178181
14.0,chain-of-thought,kitchen utensil grip,lightweight,thermoset,0.9441214853482026
14.0,chain-of-thought,kitchen utensil grip,lightweight,composite,0.9852970346127145
14.0,chain-of-thought,kitchen utensil grip,heat resistant,steel,0.9862591656910469
14.0,chain-of-thought,kitchen utensil grip,heat resistant,aluminum,0.9573987015894336
14.0,chain-of-thought,kitchen utensil grip,heat resistant,titanium,0.9663100348806011
14.0,chain-of-thought,kitchen utensil grip,heat resistant,glass,0.9842599054043576
14.0,chain-of-thought,kitchen utensil grip,heat resistant,wood,0.9805276637261677
14.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoplastic,0.9861279870392872
14.0,chain-of-thought,kitchen utensil grip,heat resistant,elastomer,0.9786221144345639
14.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoset,0.9626218026796589
14.0,chain-of-thought,kitchen utensil grip,heat resistant,composite,0.9862745098039216
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,steel,0.9786760458082713
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,aluminum,0.9862952506879177
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,glass,0.9859702434981649
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,wood,0.9861213699801734
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoplastic,0.9670662357321115
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,elastomer,0.9424579914028918
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoset,0.9600911071499306
14.0,chain-of-thought,kitchen utensil grip,corrosion resistant,composite,0.9638462406863852
14.0,chain-of-thought,kitchen utensil grip,high strength,steel,0.9507229986267065
14.0,chain-of-thought,kitchen utensil grip,high strength,aluminum,0.9855472070954252
14.0,chain-of-thought,kitchen utensil grip,high strength,titanium,0.9842082989954786
14.0,chain-of-thought,kitchen utensil grip,high strength,glass,0.9618602484988606
14.0,chain-of-thought,kitchen utensil grip,high strength,wood,0.9863571654539702
14.0,chain-of-thought,kitchen utensil grip,high strength,thermoplastic,0.9864860954365252
14.0,chain-of-thought,kitchen utensil grip,high strength,elastomer,0.9864760763502525
14.0,chain-of-thought,kitchen utensil grip,high strength,thermoset,0.9861076144920239
14.0,chain-of-thought,kitchen utensil grip,high strength,composite,0.9858777500870917
14.0,chain-of-thought,spacecraft component,lightweight,steel,0.9636934020700956
14.0,chain-of-thought,spacecraft component,lightweight,aluminum,0.9859055473957745
14.0,chain-of-thought,spacecraft component,lightweight,titanium,0.9854312604753105
14.0,chain-of-thought,spacecraft component,lightweight,glass,0.9802820087467954
14.0,chain-of-thought,spacecraft component,lightweight,wood,0.9721902469652575
14.0,chain-of-thought,spacecraft component,lightweight,thermoplastic,0.9724343212113369
14.0,chain-of-thought,spacecraft component,lightweight,elastomer,0.984832357637041
14.0,chain-of-thought,spacecraft component,lightweight,thermoset,0.9818796442928494
14.0,chain-of-thought,spacecraft component,lightweight,composite,0.9769295302013423
14.0,chain-of-thought,spacecraft component,heat resistant,steel,0.9851358695652174
14.0,chain-of-thought,spacecraft component,heat resistant,aluminum,0.946237933900147
14.0,chain-of-thought,spacecraft component,heat resistant,titanium,0.9865587044534413
14.0,chain-of-thought,spacecraft component,heat resistant,glass,0.9841332097268772
14.0,chain-of-thought,spacecraft component,heat resistant,wood,0.9770380692975232
14.0,chain-of-thought,spacecraft component,heat resistant,thermoplastic,0.9840600007371098
14.0,chain-of-thought,spacecraft component,heat resistant,elastomer,0.9829129552870624
14.0,chain-of-thought,spacecraft component,heat resistant,thermoset,0.9823019801980198
14.0,chain-of-thought,spacecraft component,heat resistant,composite,0.9865965916158727
14.0,chain-of-thought,spacecraft component,corrosion resistant,steel,0.9753998785179187
14.0,chain-of-thought,spacecraft component,corrosion resistant,aluminum,0.9852060330518871
14.0,chain-of-thought,spacecraft component,corrosion resistant,titanium,0.985369476420349
14.0,chain-of-thought,spacecraft component,corrosion resistant,glass,0.9842117117117117
14.0,chain-of-thought,spacecraft component,corrosion resistant,wood,0.9852729885057472
14.0,chain-of-thought,spacecraft component,corrosion resistant,thermoplastic,0.9387798073380007
14.0,chain-of-thought,spacecraft component,corrosion resistant,elastomer,0.9429124334784712
14.0,chain-of-thought,spacecraft component,corrosion resistant,thermoset,0.9597737942808365
14.0,chain-of-thought,spacecraft component,corrosion resistant,composite,0.9693336407655061
14.0,chain-of-thought,spacecraft component,high strength,steel,0.9839145323879805
14.0,chain-of-thought,spacecraft component,high strength,aluminum,0.9861027355956362
14.0,chain-of-thought,spacecraft component,high strength,titanium,0.9832472475193693
14.0,chain-of-thought,spacecraft component,high strength,glass,0.9757883547891816
14.0,chain-of-thought,spacecraft component,high strength,wood,0.9810047931830286
14.0,chain-of-thought,spacecraft component,high strength,thermoplastic,0.9861381222327968
14.0,chain-of-thought,spacecraft component,high strength,elastomer,0.9745558432282831
14.0,chain-of-thought,spacecraft component,high strength,thermoset,0.9764136066681686
14.0,chain-of-thought,spacecraft component,high strength,composite,0.9857407628841325
14.0,chain-of-thought,underwater component,lightweight,steel,0.9646933899654898
14.0,chain-of-thought,underwater component,lightweight,aluminum,0.9858563678636011
14.0,chain-of-thought,underwater component,lightweight,titanium,0.9761426541909567
14.0,chain-of-thought,underwater component,lightweight,glass,0.9832606800348735
14.0,chain-of-thought,underwater component,lightweight,wood,0.9327473056776446
14.0,chain-of-thought,underwater component,lightweight,thermoplastic,0.93639554587267
14.0,chain-of-thought,underwater component,lightweight,elastomer,0.9257611806489432
14.0,chain-of-thought,underwater component,lightweight,thermoset,0.9616942820407074
14.0,chain-of-thought,underwater component,lightweight,composite,0.9857726979268788
14.0,chain-of-thought,underwater component,heat resistant,steel,0.9669781366234237
14.0,chain-of-thought,underwater component,heat resistant,aluminum,0.9866279718718607
14.0,chain-of-thought,underwater component,heat resistant,titanium,0.9857174007849978
14.0,chain-of-thought,underwater component,heat resistant,glass,0.9845159350571256
14.0,chain-of-thought,underwater component,heat resistant,wood,0.9868404870249662
14.0,chain-of-thought,underwater component,heat resistant,thermoplastic,0.9821754385964913
14.0,chain-of-thought,underwater component,heat resistant,elastomer,0.9829280910501811
14.0,chain-of-thought,underwater component,heat resistant,thermoset,0.9731537638244738
14.0,chain-of-thought,underwater component,heat resistant,composite,0.9866686601380479
14.0,chain-of-thought,underwater component,corrosion resistant,steel,0.9849263126435923
14.0,chain-of-thought,underwater component,corrosion resistant,aluminum,0.9867576726189046
14.0,chain-of-thought,underwater component,corrosion resistant,titanium,0.978649896083565
14.0,chain-of-thought,underwater component,corrosion resistant,glass,0.9871776718427967
14.0,chain-of-thought,underwater component,corrosion resistant,wood,0.9868059116975151
14.0,chain-of-thought,underwater component,corrosion resistant,thermoplastic,0.9561635285550817
14.0,chain-of-thought,underwater component,corrosion resistant,elastomer,0.854130153713547
14.0,chain-of-thought,underwater component,corrosion resistant,thermoset,0.9534246575342465
14.0,chain-of-thought,underwater component,corrosion resistant,composite,0.9761348808460958
14.0,chain-of-thought,underwater component,high strength,steel,0.9701222962092527
14.0,chain-of-thought,underwater component,high strength,aluminum,0.9858867924528302
14.0,chain-of-thought,underwater component,high strength,titanium,0.9772741501283416
14.0,chain-of-thought,underwater component,high strength,glass,0.9793413912185496
14.0,chain-of-thought,underwater component,high strength,wood,0.9856158063290452
14.0,chain-of-thought,underwater component,high strength,thermoplastic,0.9850302081002461
14.0,chain-of-thought,underwater component,high strength,elastomer,0.9850214557525706
14.0,chain-of-thought,underwater component,high strength,thermoset,0.9803812305445602
14.0,chain-of-thought,underwater component,high strength,composite,0.9858707104154124
14.0,chain-of-thought,safety helmet,lightweight,steel,0.957314751351763
14.0,chain-of-thought,safety helmet,lightweight,aluminum,0.9846398305084746
14.0,chain-of-thought,safety helmet,lightweight,titanium,0.9387334942496095
14.0,chain-of-thought,safety helmet,lightweight,glass,0.9857370517928287
14.0,chain-of-thought,safety helmet,lightweight,wood,0.9612027158098932
14.0,chain-of-thought,safety helmet,lightweight,thermoplastic,0.9374157519738109
14.0,chain-of-thought,safety helmet,lightweight,elastomer,0.9183286217712892
14.0,chain-of-thought,safety helmet,lightweight,thermoset,0.9760299230850279
14.0,chain-of-thought,safety helmet,lightweight,composite,0.9764338647032192
14.0,chain-of-thought,safety helmet,heat resistant,steel,0.9858938189279303
14.0,chain-of-thought,safety helmet,heat resistant,aluminum,0.9859110337185373
14.0,chain-of-thought,safety helmet,heat resistant,titanium,0.9848
14.0,chain-of-thought,safety helmet,heat resistant,glass,0.9803420310296191
14.0,chain-of-thought,safety helmet,heat resistant,wood,0.9855136382141403
14.0,chain-of-thought,safety helmet,heat resistant,thermoplastic,0.9837042354630294
14.0,chain-of-thought,safety helmet,heat resistant,elastomer,0.9852521650534896
14.0,chain-of-thought,safety helmet,heat resistant,thermoset,0.9513371788148925
14.0,chain-of-thought,safety helmet,heat resistant,composite,0.9807944972563567
14.0,chain-of-thought,safety helmet,corrosion resistant,steel,0.9813323322640093
14.0,chain-of-thought,safety helmet,corrosion resistant,aluminum,0.9759919130654536
14.0,chain-of-thought,safety helmet,corrosion resistant,titanium,0.9846481609123379
14.0,chain-of-thought,safety helmet,corrosion resistant,glass,0.9851863265171359
14.0,chain-of-thought,safety helmet,corrosion resistant,wood,0.9846089071856288
14.0,chain-of-thought,safety helmet,corrosion resistant,thermoplastic,0.9645665732622254
14.0,chain-of-thought,safety helmet,corrosion resistant,elastomer,0.9616066903193107
14.0,chain-of-thought,safety helmet,corrosion resistant,thermoset,0.9586648176532127
14.0,chain-of-thought,safety helmet,corrosion resistant,composite,0.9774967095759366
14.0,chain-of-thought,safety helmet,high strength,steel,0.9857792396246493
14.0,chain-of-thought,safety helmet,high strength,aluminum,0.9850084199285333
14.0,chain-of-thought,safety helmet,high strength,titanium,0.9857386912278095
14.0,chain-of-thought,safety helmet,high strength,glass,0.9802793993784671
14.0,chain-of-thought,safety helmet,high strength,wood,0.9833826078091549
14.0,chain-of-thought,safety helmet,high strength,thermoplastic,0.9857985863432981
14.0,chain-of-thought,safety helmet,high strength,elastomer,0.9804579448826964
14.0,chain-of-thought,safety helmet,high strength,thermoset,0.978528773072747
14.0,chain-of-thought,safety helmet,high strength,composite,0.984440734557596
32.0,agentic,kitchen utensil grip,lightweight,steel,0.9464892198545876
32.0,agentic,kitchen utensil grip,lightweight,aluminum,0.9659269863994273
32.0,agentic,kitchen utensil grip,lightweight,titanium,0.9769748248838338
32.0,agentic,kitchen utensil grip,lightweight,glass,0.9826676714393369
32.0,agentic,kitchen utensil grip,lightweight,wood,0.8149807938540332
32.0,agentic,kitchen utensil grip,lightweight,thermoplastic,0.9494318656529368
32.0,agentic,kitchen utensil grip,lightweight,elastomer,0.8644024186285861
32.0,agentic,kitchen utensil grip,lightweight,thermoset,0.9741369082927986
32.0,agentic,kitchen utensil grip,lightweight,composite,0.9797679262124368
32.0,agentic,kitchen utensil grip,heat resistant,steel,0.9641690800419003
32.0,agentic,kitchen utensil grip,heat resistant,aluminum,0.9233713901947616
32.0,agentic,kitchen utensil grip,heat resistant,titanium,0.9551918433056077
32.0,agentic,kitchen utensil grip,heat resistant,glass,0.9732108242226875
32.0,agentic,kitchen utensil grip,heat resistant,wood,0.9848977600715476
32.0,agentic,kitchen utensil grip,heat resistant,thermoplastic,0.9441069258809235
32.0,agentic,kitchen utensil grip,heat resistant,elastomer,0.9786221144345639
32.0,agentic,kitchen utensil grip,heat resistant,thermoset,0.9475233455136013
32.0,agentic,kitchen utensil grip,heat resistant,composite,0.9862745098039216
32.0,agentic,kitchen utensil grip,corrosion resistant,steel,0.9784211778298841
32.0,agentic,kitchen utensil grip,corrosion resistant,aluminum,0.9807204374084265
32.0,agentic,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
32.0,agentic,kitchen utensil grip,corrosion resistant,glass,0.9831485062551798
32.0,agentic,kitchen utensil grip,corrosion resistant,wood,0.9784239785406057
32.0,agentic,kitchen utensil grip,corrosion resistant,thermoplastic,0.954854150472528
32.0,agentic,kitchen utensil grip,corrosion resistant,elastomer,0.9229923798358735
32.0,agentic,kitchen utensil grip,corrosion resistant,thermoset,0.94451871657754
32.0,agentic,kitchen utensil grip,corrosion resistant,composite,0.9638462406863852
32.0,agentic,kitchen utensil grip,high strength,steel,0.9852976815574763
32.0,agentic,kitchen utensil grip,high strength,aluminum,0.981319363066106
32.0,agentic,kitchen utensil grip,high strength,titanium,0.9698643561930641
32.0,agentic,kitchen utensil grip,high strength,glass,0.93491458891236
32.0,agentic,kitchen utensil grip,high strength,wood,0.966426763682379
32.0,agentic,kitchen utensil grip,high strength,thermoplastic,0.9778047862951066
32.0,agentic,kitchen utensil grip,high strength,elastomer,0.9714542497646153
32.0,agentic,kitchen utensil grip,high strength,thermoset,0.9761288993660312
32.0,agentic,kitchen utensil grip,high strength,composite,0.9735509285312324
32.0,agentic,spacecraft component,lightweight,steel,0.9172361427486713
32.0,agentic,spacecraft component,lightweight,aluminum,0.9549485933792792
32.0,agentic,spacecraft component,lightweight,titanium,0.9758906699901156
32.0,agentic,spacecraft component,lightweight,glass,0.9851078268737747
32.0,agentic,spacecraft component,lightweight,wood,0.9445636249476769
32.0,agentic,spacecraft component,lightweight,thermoplastic,0.9855053707777922
32.0,agentic,spacecraft component,lightweight,elastomer,0.9797173437407605
32.0,agentic,spacecraft component,lightweight,thermoset,0.9614143013765379
32.0,agentic,spacecraft component,lightweight,composite,0.9668886325503356
32.0,agentic,spacecraft component,heat resistant,steel,0.9795652173913043
32.0,agentic,spacecraft component,heat resistant,aluminum,0.8655948347503676
32.0,agentic,spacecraft component,heat resistant,titanium,0.9842307692307692
32.0,agentic,spacecraft component,heat resistant,glass,0.9841332097268772
32.0,agentic,spacecraft component,heat resistant,wood,0.9770380692975232
32.0,agentic,spacecraft component,heat resistant,thermoplastic,0.9570817823314782
32.0,agentic,spacecraft component,heat resistant,elastomer,0.9664873445630127
32.0,agentic,spacecraft component,heat resistant,thermoset,0.9298267326732673
32.0,agentic,spacecraft component,heat resistant,composite,0.9834556536882697
32.0,agentic,spacecraft component,corrosion resistant,steel,0.9753998785179187
32.0,agentic,spacecraft component,corrosion resistant,aluminum,0.9717832142599409
32.0,agentic,spacecraft component,corrosion resistant,titanium,0.972744151503899
32.0,agentic,spacecraft component,corrosion resistant,glass,0.9311711711711712
32.0,agentic,spacecraft component,corrosion resistant,wood,0.9781609195402299
32.0,agentic,spacecraft component,corrosion resistant,thermoplastic,0.9777070063694268
32.0,agentic,spacecraft component,corrosion resistant,elastomer,0.888243831640058
32.0,agentic,spacecraft component,corrosion resistant,thermoset,0.9597737942808365
32.0,agentic,spacecraft component,corrosion resistant,composite,0.9575974175697487
32.0,agentic,spacecraft component,high strength,steel,0.9839145323879805
32.0,agentic,spacecraft component,high strength,aluminum,0.9828408530234088
32.0,agentic,spacecraft component,high strength,titanium,0.9752616555661275
32.0,agentic,spacecraft component,high strength,glass,0.958013464036849
32.0,agentic,spacecraft component,high strength,wood,0.9735265400319546
32.0,agentic,spacecraft component,high strength,thermoplastic,0.9377249968965945
32.0,agentic,spacecraft component,high strength,elastomer,0.9505401303455049
32.0,agentic,spacecraft component,high strength,thermoset,0.9764136066681686
32.0,agentic,spacecraft component,high strength,composite,0.9725875881860576
32.0,agentic,underwater component,lightweight,steel,0.9511105211928148
32.0,agentic,underwater component,lightweight,aluminum,0.9810126582278481
32.0,agentic,underwater component,lightweight,titanium,0.9802576789300935
32.0,agentic,underwater component,lightweight,glass,0.9735832606800349
32.0,agentic,underwater component,lightweight,wood,0.9760972966463966
32.0,agentic,underwater component,lightweight,thermoplastic,0.9553376906318083
32.0,agentic,underwater component,lightweight,elastomer,0.9481052377504224
32.0,agentic,underwater component,lightweight,thermoset,0.9055093277698261
32.0,agentic,underwater component,lightweight,composite,0.9741995648119366
32.0,agentic,underwater component,heat resistant,steel,0.964437993286764
32.0,agentic,underwater component,heat resistant,aluminum,0.9861368456300926
32.0,agentic,underwater component,heat resistant,titanium,0.9713257740950719
32.0,agentic,underwater component,heat resistant,glass,0.9845159350571256
32.0,agentic,underwater component,heat resistant,wood,0.9777395154347559
32.0,agentic,underwater component,heat resistant,thermoplastic,0.9791278195488722
32.0,agentic,underwater component,heat resistant,elastomer,0.9660586158033244
32.0,agentic,underwater component,heat resistant,thermoset,0.9731537638244738
32.0,agentic,underwater component,heat resistant,composite,0.9866686601380479
32.0,agentic,underwater component,corrosion resistant,steel,0.9303845938323029
32.0,agentic,underwater component,corrosion resistant,aluminum,0.9867576726189046
32.0,agentic,underwater component,corrosion resistant,titanium,0.978649896083565
32.0,agentic,underwater component,corrosion resistant,glass,0.9858561067321157
32.0,agentic,underwater component,corrosion resistant,wood,0.9470837801296098
32.0,agentic,underwater component,corrosion resistant,thermoplastic,0.9403516071985852
32.0,agentic,underwater component,corrosion resistant,elastomer,0.9142364602786957
32.0,agentic,underwater component,corrosion resistant,thermoset,0.9343013698630137
32.0,agentic,underwater component,corrosion resistant,composite,0.9671039076986471
32.0,agentic,underwater component,high strength,steel,0.9837010923967445
32.0,agentic,underwater component,high strength,aluminum,0.9845534591194969
32.0,agentic,underwater component,high strength,titanium,0.9772741501283416
32.0,agentic,underwater component,high strength,glass,0.9533947952639369
32.0,agentic,underwater component,high strength,wood,0.9852087065081692
32.0,agentic,underwater component,high strength,thermoplastic,0.9420675766390691
32.0,agentic,underwater component,high strength,elastomer,0.9604283054003725
32.0,agentic,underwater component,high strength,thermoset,0.9639329772107145
32.0,agentic,underwater component,high strength,composite,0.9723810957254666
32.0,agentic,safety helmet,lightweight,steel,0.926700175158023
32.0,agentic,safety helmet,lightweight,aluminum,0.9761652542372882
32.0,agentic,safety helmet,lightweight,titanium,0.9787732500354962
32.0,agentic,safety helmet,lightweight,glass,0.9701195219123506
32.0,agentic,safety helmet,lightweight,wood,0.98545101842871
32.0,agentic,safety helmet,lightweight,thermoplastic,0.9157932381502573
32.0,agentic,safety helmet,lightweight,elastomer,0.9183286217712892
32.0,agentic,safety helmet,lightweight,thermoset,0.9509535349278264
32.0,agentic,safety helmet,lightweight,composite,0.9665689708580552
32.0,agentic,safety helmet,heat resistant,steel,0.9833718047362572
32.0,agentic,safety helmet,heat resistant,aluminum,0.9859110337185373
32.0,agentic,safety helmet,heat resistant,titanium,0.9659818181818182
32.0,agentic,safety helmet,heat resistant,glass,0.9789315937940761
32.0,agentic,safety helmet,heat resistant,wood,0.9697380920070566
32.0,agentic,safety helmet,heat resistant,thermoplastic,0.9218473318975832
32.0,agentic,safety helmet,heat resistant,elastomer,0.9755476311767702
32.0,agentic,safety helmet,heat resistant,thermoset,0.9513371788148925
32.0,agentic,safety helmet,heat resistant,composite,0.9848133549733364
32.0,agentic,safety helmet,corrosion resistant,steel,0.98481332332264
32.0,agentic,safety helmet,corrosion resistant,aluminum,0.9542582764720748
32.0,agentic,safety helmet,corrosion resistant,titanium,0.966789899116486
32.0,agentic,safety helmet,corrosion resistant,glass,0.9740045343487926
32.0,agentic,safety helmet,corrosion resistant,wood,0.9846089071856288
32.0,agentic,safety helmet,corrosion resistant,thermoplastic,0.9343758474193257
32.0,agentic,safety helmet,corrosion resistant,elastomer,0.9823872275722251
32.0,agentic,safety helmet,corrosion resistant,thermoset,0.9430455197917427
32.0,agentic,safety helmet,corrosion resistant,composite,0.9662611152129947
32.0,agentic,safety helmet,high strength,steel,0.9808455064332011
32.0,agentic,safety helmet,high strength,aluminum,0.9850084199285333
32.0,agentic,safety helmet,high strength,titanium,0.9685062764614127
32.0,agentic,safety helmet,high strength,glass,0.9744271150997648
32.0,agentic,safety helmet,high strength,wood,0.9675807931491487
32.0,agentic,safety helmet,high strength,thermoplastic,0.9786654561960962
32.0,agentic,safety helmet,high strength,elastomer,0.9857852679028788
32.0,agentic,safety helmet,high strength,thermoset,0.978528773072747
32.0,agentic,safety helmet,high strength,composite,0.978330550918197
32.0,zero-shot,kitchen utensil grip,lightweight,steel,0.9735590832473773
32.0,zero-shot,kitchen utensil grip,lightweight,aluminum,0.9863994273443092
32.0,zero-shot,kitchen utensil grip,lightweight,titanium,0.9878632360080449
32.0,zero-shot,kitchen utensil grip,lightweight,glass,0.9607385079125847
32.0,zero-shot,kitchen utensil grip,lightweight,wood,0.9441599089486413
32.0,zero-shot,kitchen utensil grip,lightweight,thermoplastic,0.9494318656529368
